vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_location_id,pickup_zone_name,pickup_borough,dropoff_location_id,dropoff_zone_name,dropoff_borough,is_inter_borough,trip_distance,trip_duration_mins,avg_speed_mph,fare_amount,tip_amount,tip_percentage,total_cost,cost_per_mile,pickup_hour,pickup_day,pickup_month,pickup_year,day_type,time_of_day,payment_type,rate_code
2,2018-04-21T19:22:00.000+02:00,2018-04-21T19:42:00.000+02:00,1.0,164,Midtown South,Manhattan,158,Meatpacking/West Village West,Manhattan,false,1.99,20.0,5.970000000000001,13.0,2.76,21.230769230769226,16.56,6.532663316582915,19,7,4,2018,weekend,evening_rush,1,1
1,2018-03-02T17:53:00.000+02:00,2018-03-02T18:00:00.000+02:00,1.0,236,Upper East Side North,Manhattan,263,Yorkville West,Manhattan,false,0.9,7.0,7.714285714285714,6.5,1.65,25.384615384615383,9.950000000000001,7.222222222222222,17,6,3,2018,weekday,evening_rush,1,1
1,2018-08-17T20:17:00.000+02:00,2018-08-17T20:29:00.000+02:00,1.0,163,Midtown North,Manhattan,262,Yorkville East,Manhattan,false,2.3,12.0,11.499999999999998,10.5,2.0,19.047619047619047,13.8,4.565217391304349,20,6,8,2018,weekday,night,1,1
2,2018-03-29T10:32:00.000+02:00,2018-03-29T10:38:00.000+02:00,1.0,143,Lincoln Square West,Manhattan,48,Clinton East,Manhattan,false,1.24,6.0,12.399999999999999,6.0,1.36,22.666666666666668,8.16,4.838709677419355,10,5,3,2018,weekday,midday,1,1
2,2018-08-21T13:17:00.000+02:00,2018-08-21T13:30:00.000+02:00,1.0,162,Midtown East,Manhattan,140,Lenox Hill East,Manhattan,false,1.46,13.0,6.7384615384615385,9.5,2.58,27.15789473684211,12.88,6.506849315068493,13,3,8,2018,weekday,midday,1,1
2,2018-04-04T19:05:00.000+02:00,2018-04-04T19:10:00.000+02:00,1.0,142,Lincoln Square East,Manhattan,143,Lincoln Square West,Manhattan,false,0.43,5.0,5.16,5.0,0.0,0.0,6.8,11.627906976744185,19,4,4,2018,weekday,evening_rush,2,1
1,2018-10-14T12:37:00.000+02:00,2018-10-14T12:45:00.000+02:00,1.0,170,Murray Hill,Manhattan,162,Midtown East,Manhattan,false,1.5,8.0,11.25,8.0,2.2,27.500000000000004,11.0,5.333333333333333,12,1,10,2018,weekend,midday,1,1
1,2018-03-15T23:38:00.000+02:00,2018-03-15T23:50:00.000+02:00,4.0,163,Midtown North,Manhattan,79,East Village,Manhattan,false,3.0,12.0,15.0,12.0,2.65,22.083333333333332,15.950000000000001,4.0,23,5,3,2018,weekday,night,1,1
2,2018-09-08T13:04:00.000+02:00,2018-09-08T13:15:00.000+02:00,5.0,236,Upper East Side North,Manhattan,41,Central Harlem,Manhattan,false,1.7,11.0,9.272727272727273,9.0,0.0,0.0,9.8,5.294117647058823,13,7,9,2018,weekend,midday,2,1
2,2018-03-24T00:15:00.000+02:00,2018-03-24T00:46:00.000+02:00,2.0,138,LaGuardia Airport,Queens,90,Flatiron,Manhattan,true,12.0,31.0,23.2258064516129,37.5,0.0,0.0,38.8,3.125,0,7,3,2018,weekend,night,1,1
2,2018-03-12T10:20:00.000+02:00,2018-03-12T11:06:00.000+02:00,1.0,132,JFK Airport,Queens,256,Williamsburg (South Side),Brooklyn,true,13.24,46.0,17.269565217391303,42.5,0.0,0.0,43.3,3.209969788519637,10,2,3,2018,weekday,midday,2,1
2,2018-11-01T10:40:00.000+02:00,2018-11-01T11:12:00.000+02:00,1.0,138,LaGuardia Airport,Queens,161,Midtown Center,Manhattan,true,10.48,32.0,19.650000000000002,32.0,7.71,24.09375,46.269999999999996,3.0534351145038165,10,5,11,2018,weekday,midday,1,1
1,2018-02-22T10:47:00.000+02:00,2018-02-22T11:03:00.000+02:00,4.0,186,Penn Station/Madison Sq West,Manhattan,43,Central Park,Manhattan,false,2.9,16.0,10.875,13.5,0.02,0.14814814814814814,14.32,4.655172413793103,10,5,2,2018,weekday,midday,1,1
2,2018-05-14T23:44:00.000+02:00,2018-05-15T00:10:00.000+02:00,2.0,132,JFK Airport,Queens,145,Long Island City/Hunters Point,Queens,false,16.55,26.0,38.19230769230769,45.0,6.0,13.333333333333334,52.3,2.719033232628399,23,2,5,2018,weekday,night,1,1
2,2018-05-02T20:51:00.000+02:00,2018-05-02T21:00:00.000+02:00,1.0,234,Union Sq,Manhattan,230,Times Sq/Theatre District,Manhattan,false,1.34,9.0,8.933333333333334,8.0,1.86,23.25,11.16,5.970149253731343,20,4,5,2018,weekday,night,1,1
2,2018-02-25T02:21:00.000+02:00,2018-02-25T02:39:00.000+02:00,2.0,48,Clinton East,Manhattan,116,Hamilton Heights,Manhattan,false,7.05,18.0,23.5,22.5,0.0,0.0,23.8,3.1914893617021276,2,1,2,2018,weekend,night,2,1
1,2018-04-22T19:08:00.000+02:00,2018-04-22T19:46:00.000+02:00,1.0,138,LaGuardia Airport,Queens,61,Crown Heights North,Brooklyn,true,14.1,38.0,22.263157894736842,41.5,4.23,10.19277108433735,46.53,2.9432624113475176,19,1,4,2018,weekend,evening_rush,1,1
1,2018-06-21T09:28:00.000+02:00,2018-06-21T09:57:00.000+02:00,1.0,93,Flushing Meadows-Corona Park,Queens,107,Gramercy,Manhattan,true,9.8,29.0,20.27586206896552,52.0,11.7,22.499999999999996,70.26,5.3061224489795915,9,5,6,2018,weekday,morning_rush,1,2
1,2018-08-21T11:35:00.000+02:00,2018-08-21T11:52:00.000+02:00,1.0,263,Yorkville West,Manhattan,229,Sutton Place/Turtle Bay North,Manhattan,false,2.0,17.0,7.0588235294117645,12.5,0.0,0.0,13.3,6.25,11,3,8,2018,weekday,midday,3,1
2,2018-05-10T06:55:00.000+02:00,2018-05-10T07:10:00.000+02:00,1.0,143,Lincoln Square West,Manhattan,244,Washington Heights South,Manhattan,false,5.88,15.0,23.52,19.5,3.0,15.384615384615385,23.3,3.316326530612245,6,5,5,2018,weekday,morning_rush,1,1
1,2018-03-10T15:16:00.000+02:00,2018-03-10T15:20:00.000+02:00,1.0,237,Upper East Side South,Manhattan,236,Upper East Side North,Manhattan,false,0.8,4.0,12.0,5.0,0.0,0.0,5.8,6.25,15,7,3,2018,weekend,midday,2,1
2,2018-04-07T18:50:00.000+02:00,2018-04-07T19:02:00.000+02:00,1.0,186,Penn Station/Madison Sq West,Manhattan,48,Clinton East,Manhattan,false,0.8,12.0,4.0,9.0,0.0,0.0,9.8,11.25,18,7,4,2018,weekend,evening_rush,2,1
2,2018-01-12T08:58:00.000+02:00,2018-01-12T09:13:00.000+02:00,6.0,262,Yorkville East,Manhattan,137,Kips Bay,Manhattan,false,3.58,15.0,14.32,13.5,2.5,18.51851851851852,16.8,3.770949720670391,8,6,1,2018,weekday,morning_rush,1,1
2,2018-05-21T12:54:00.000+02:00,2018-05-21T12:56:00.000+02:00,1.0,262,Yorkville East,Manhattan,263,Yorkville West,Manhattan,false,0.52,2.0,15.600000000000001,4.0,0.0,0.0,4.8,7.692307692307692,12,2,5,2018,weekday,midday,2,1
1,2018-03-25T08:36:00.000+02:00,2018-03-25T08:50:00.000+02:00,1.0,13,Battery Park City,Manhattan,137,Kips Bay,Manhattan,false,5.8,14.0,24.857142857142858,19.0,2.0,10.526315789473683,21.8,3.2758620689655173,8,1,3,2018,weekend,morning_rush,1,1
1,2018-03-13T18:38:00.000+02:00,2018-03-13T18:43:00.000+02:00,1.0,234,Union Sq,Manhattan,170,Murray Hill,Manhattan,false,0.7,5.0,8.4,5.5,1.45,26.36363636363636,8.75,7.857142857142858,18,3,3,2018,weekday,evening_rush,1,1
2,2018-05-16T08:41:00.000+02:00,2018-05-16T08:59:00.000+02:00,1.0,114,Greenwich Village South,Manhattan,170,Murray Hill,Manhattan,false,1.92,18.0,6.4,12.0,3.2,26.666666666666668,16.0,6.25,8,4,5,2018,weekday,morning_rush,1,1
2,2018-12-18T21:18:00.000+02:00,2018-12-18T21:24:00.000+02:00,2.0,75,East Harlem South,Manhattan,74,East Harlem North,Manhattan,false,1.35,6.0,13.5,6.5,1.95,30.0,9.75,4.814814814814815,21,3,12,2018,weekday,night,1,1
2,2018-03-15T07:28:00.000+02:00,2018-03-15T07:33:00.000+02:00,3.0,74,East Harlem North,Manhattan,43,Central Park,Manhattan,false,0.93,5.0,11.160000000000002,5.5,0.0,0.0,6.3,5.913978494623656,7,5,3,2018,weekday,morning_rush,2,1
2,2018-08-29T08:36:00.000+02:00,2018-08-29T08:52:00.000+02:00,1.0,50,Clinton West,Manhattan,158,Meatpacking/West Village West,Manhattan,false,1.94,16.0,7.2749999999999995,12.0,2.56,21.333333333333336,15.360000000000001,6.185567010309279,8,4,8,2018,weekday,morning_rush,1,1
2,2018-05-30T21:07:00.000+02:00,2018-05-30T21:13:00.000+02:00,6.0,137,Kips Bay,Manhattan,79,East Village,Manhattan,false,0.99,6.0,9.899999999999999,6.0,1.46,24.333333333333332,8.760000000000002,6.0606060606060606,21,4,5,2018,weekday,night,1,1
2,2018-07-20T21:30:00.000+02:00,2018-07-20T21:38:00.000+02:00,1.0,48,Clinton East,Manhattan,48,Clinton East,Manhattan,false,0.55,8.0,4.125,6.5,2.34,36.0,10.14,11.818181818181817,21,6,7,2018,weekday,night,1,1
1,2018-10-01T17:38:00.000+02:00,2018-10-01T17:53:00.000+02:00,1.0,43,Central Park,Manhattan,161,Midtown Center,Manhattan,false,1.7,15.0,6.8,11.0,0.0,0.0,12.8,6.470588235294118,17,2,10,2018,weekday,evening_rush,2,1
2,2018-06-20T19:47:00.000+02:00,2018-06-20T19:54:00.000+02:00,2.0,79,East Village,Manhattan,249,West Village,Manhattan,false,0.96,7.0,8.228571428571428,6.5,0.0,0.0,8.3,6.770833333333334,19,4,6,2018,weekday,evening_rush,2,1
1,2018-12-01T18:16:00.000+02:00,2018-12-01T19:00:00.000+02:00,1.0,231,TriBeCa/Civic Center,Manhattan,162,Midtown East,Manhattan,false,3.4,44.0,4.636363636363637,25.5,5.25,20.588235294117645,31.55,7.5,18,7,12,2018,weekend,evening_rush,1,1
2,2018-06-15T05:24:00.000+02:00,2018-06-15T05:28:00.000+02:00,1.0,163,Midtown North,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,1.32,4.0,19.8,6.0,0.0,0.0,7.3,4.545454545454545,5,6,6,2018,weekday,night,1,1
1,2018-06-16T19:39:00.000+02:00,2018-06-16T19:58:00.000+02:00,2.0,68,East Chelsea,Manhattan,116,Hamilton Heights,Manhattan,false,6.6,19.0,20.842105263157894,22.5,4.19,18.622222222222224,27.490000000000002,3.409090909090909,19,7,6,2018,weekend,evening_rush,1,1
1,2018-11-22T21:21:00.000+02:00,2018-11-22T21:42:00.000+02:00,1.0,132,JFK Airport,Queens,222,Starrett City,Brooklyn,true,8.4,21.0,24.000000000000004,43.5,0.0,0.0,44.3,5.178571428571428,21,5,11,2018,weekday,night,3,3
1,2018-09-27T08:26:00.000+02:00,2018-09-27T08:33:00.000+02:00,1.0,137,Kips Bay,Manhattan,107,Gramercy,Manhattan,false,0.8,7.0,6.857142857142858,6.0,1.0,16.666666666666664,7.8,7.5,8,5,9,2018,weekday,morning_rush,1,1
2,2018-06-25T23:46:00.000+02:00,2018-06-25T23:56:00.000+02:00,1.0,161,Midtown Center,Manhattan,262,Yorkville East,Manhattan,false,2.58,10.0,15.48,10.0,5.08,50.8,16.38,3.875968992248062,23,2,6,2018,weekday,night,1,1
1,2018-11-22T17:27:00.000+02:00,2018-11-22T17:49:00.000+02:00,2.0,158,Meatpacking/West Village West,Manhattan,80,East Williamsburg,Brooklyn,true,5.8,22.0,15.818181818181818,21.0,6.5,30.952380952380953,28.3,3.6206896551724137,17,5,11,2018,weekday,evening_rush,1,1
2,2018-10-23T23:57:00.000+02:00,2018-10-24T00:03:00.000+02:00,1.0,13,Battery Park City,Manhattan,87,Financial District North,Manhattan,false,1.72,6.0,17.2,7.5,1.0,13.333333333333334,9.8,4.3604651162790695,23,3,10,2018,weekday,night,1,1
2,2018-01-13T16:13:00.000+02:00,2018-01-13T16:16:00.000+02:00,1.0,249,West Village,Manhattan,249,West Village,Manhattan,false,0.61,3.0,12.2,4.0,1.44,36.0,6.239999999999999,6.557377049180328,16,7,1,2018,weekend,evening_rush,1,1
1,2018-03-02T13:49:00.000+02:00,2018-03-02T14:02:00.000+02:00,1.0,230,Times Sq/Theatre District,Manhattan,233,UN/Turtle Bay South,Manhattan,false,1.0,13.0,4.615384615384615,8.5,1.85,21.764705882352942,11.15,8.5,13,6,3,2018,weekday,midday,1,1
1,2018-01-19T10:42:00.000+02:00,2018-01-19T10:44:00.000+02:00,1.0,142,Lincoln Square East,Manhattan,163,Midtown North,Manhattan,false,0.3,2.0,9.0,3.5,0.0,0.0,4.3,11.666666666666668,10,6,1,2018,weekday,midday,2,1
2,2018-11-26T00:05:00.000+02:00,2018-11-26T00:08:00.000+02:00,2.0,238,Upper West Side North,Manhattan,151,Manhattan Valley,Manhattan,false,0.75,3.0,15.0,4.5,0.0,0.0,5.8,6.0,0,2,11,2018,weekday,night,2,1
2,2018-11-21T12:13:00.000+02:00,2018-11-21T12:28:00.000+02:00,1.0,261,World Trade Center,Manhattan,158,Meatpacking/West Village West,Manhattan,false,1.74,15.0,6.96,11.0,0.0,0.0,11.8,6.32183908045977,12,4,11,2018,weekday,midday,2,1
2,2018-10-29T07:01:00.000+02:00,2018-10-29T07:02:00.000+02:00,5.0,233,UN/Turtle Bay South,Manhattan,162,Midtown East,Manhattan,false,0.35,1.0,21.0,3.0,0.0,0.0,3.8,8.571428571428571,7,2,10,2018,weekday,morning_rush,2,1
2,2018-06-10T07:37:00.000+02:00,2018-06-10T07:43:00.000+02:00,1.0,262,Yorkville East,Manhattan,75,East Harlem South,Manhattan,false,1.65,6.0,16.499999999999996,7.0,1.2,17.142857142857142,9.0,4.242424242424242,7,1,6,2018,weekend,morning_rush,1,1
2,2018-01-22T19:06:00.000+02:00,2018-01-22T19:08:00.000+02:00,3.0,262,Yorkville East,Manhattan,263,Yorkville West,Manhattan,false,0.34,2.0,10.200000000000001,3.5,1.06,30.28571428571429,6.36,10.294117647058822,19,2,1,2018,weekday,evening_rush,1,1
1,2018-03-08T18:56:00.000+02:00,2018-03-08T19:04:00.000+02:00,2.0,100,Garment District,Manhattan,107,Gramercy,Manhattan,false,1.2,8.0,9.0,7.0,1.75,25.0,10.55,5.833333333333334,18,5,3,2018,weekday,evening_rush,1,1
2,2018-01-27T01:21:00.000+02:00,2018-01-27T01:30:00.000+02:00,1.0,113,Greenwich Village North,Manhattan,148,Lower East Side,Manhattan,false,1.26,9.0,8.4,8.0,1.86,23.25,11.16,6.349206349206349,1,7,1,2018,weekend,night,1,1
2,2018-02-13T13:19:00.000+02:00,2018-02-13T13:32:00.000+02:00,1.0,230,Times Sq/Theatre District,Manhattan,163,Midtown North,Manhattan,false,1.28,13.0,5.907692307692308,9.5,3.09,32.52631578947368,13.39,7.421875,13,3,2,2018,weekday,midday,1,1
1,2018-08-06T18:55:00.000+02:00,2018-08-06T19:00:00.000+02:00,1.0,141,Lenox Hill West,Manhattan,140,Lenox Hill East,Manhattan,false,0.6,5.0,7.2,5.5,1.45,26.36363636363636,8.75,9.166666666666668,18,2,8,2018,weekday,evening_rush,1,1
1,2018-04-24T18:29:00.000+02:00,2018-04-24T18:57:00.000+02:00,1.0,138,LaGuardia Airport,Queens,162,Midtown East,Manhattan,true,10.6,28.0,22.71428571428571,31.5,7.0,22.22222222222222,46.059999999999995,2.9716981132075473,18,3,4,2018,weekday,evening_rush,1,1
1,2018-04-26T10:44:00.000+02:00,2018-04-26T10:54:00.000+02:00,1.0,43,Central Park,Manhattan,170,Murray Hill,Manhattan,false,1.0,10.0,6.0,7.5,1.65,22.0,9.950000000000001,7.5,10,5,4,2018,weekday,midday,1,1
1,2018-05-11T12:28:00.000+02:00,2018-05-11T12:41:00.000+02:00,2.0,137,Kips Bay,Manhattan,170,Murray Hill,Manhattan,false,0.5,13.0,2.3076923076923075,9.0,1.0,11.11111111111111,10.8,18.0,12,6,5,2018,weekday,midday,1,1
2,2018-10-05T18:06:00.000+02:00,2018-10-05T18:10:00.000+02:00,1.0,114,Greenwich Village South,Manhattan,79,East Village,Manhattan,false,0.65,4.0,9.75,4.5,1.0,22.22222222222222,7.3,6.9230769230769225,18,6,10,2018,weekday,evening_rush,1,1
1,2018-03-23T10:44:00.000+02:00,2018-03-23T10:50:00.000+02:00,1.0,263,Yorkville West,Manhattan,263,Yorkville West,Manhattan,false,0.7,6.0,6.999999999999999,5.5,1.25,22.727272727272727,7.55,7.857142857142858,10,6,3,2018,weekday,midday,1,1
1,2018-12-20T16:54:00.000+02:00,2018-12-20T18:23:00.000+02:00,1.0,166,Morningside Heights,Manhattan,1,Newark Airport,EWR,true,28.8,89.0,19.415730337078653,85.0,15.0,17.647058823529413,112.8,2.951388888888889,16,5,12,2018,weekday,evening_rush,1,5
2,2018-03-19T12:57:00.000+02:00,2018-03-19T13:06:00.000+02:00,2.0,239,Upper West Side South,Manhattan,43,Central Park,Manhattan,false,1.49,9.0,9.933333333333334,8.5,0.0,0.0,9.3,5.704697986577181,12,2,3,2018,weekday,midday,2,1
2,2018-07-13T16:23:00.000+02:00,2018-07-13T16:26:00.000+02:00,1.0,238,Upper West Side North,Manhattan,239,Upper West Side South,Manhattan,false,0.55,3.0,11.0,4.5,1.26,28.000000000000004,7.56,8.181818181818182,16,6,7,2018,weekday,evening_rush,1,1
2,2018-03-06T12:28:00.000+02:00,2018-03-06T12:46:00.000+02:00,1.0,230,Times Sq/Theatre District,Manhattan,158,Meatpacking/West Village West,Manhattan,false,2.28,18.0,7.6,12.5,3.32,26.56,16.62,5.482456140350878,12,3,3,2018,weekday,midday,1,1
2,2018-06-10T19:16:00.000+02:00,2018-06-10T19:59:00.000+02:00,1.0,132,JFK Airport,Queens,42,Central Harlem North,Manhattan,true,17.59,43.0,24.544186046511626,52.0,14.64,28.153846153846157,73.2,2.956225127913587,19,1,6,2018,weekend,evening_rush,1,2
2,2018-01-09T08:58:00.000+02:00,2018-01-09T09:14:00.000+02:00,1.0,236,Upper East Side North,Manhattan,233,UN/Turtle Bay South,Manhattan,false,2.09,16.0,7.8374999999999995,11.5,1.0,8.695652173913043,13.3,5.502392344497608,8,3,1,2018,weekday,morning_rush,1,1
1,2018-10-15T09:50:00.000+02:00,2018-10-15T09:53:00.000+02:00,1.0,75,East Harlem South,Manhattan,75,East Harlem South,Manhattan,false,0.3,3.0,5.999999999999999,4.0,0.0,0.0,4.8,13.333333333333334,9,2,10,2018,weekday,morning_rush,2,1
2,2018-09-26T16:23:00.000+02:00,2018-09-26T16:50:00.000+02:00,1.0,113,Greenwich Village North,Manhattan,161,Midtown Center,Manhattan,false,2.12,27.0,4.711111111111111,17.0,3.76,22.11764705882353,22.56,8.018867924528301,16,4,9,2018,weekday,evening_rush,1,1
2,2018-02-06T18:55:00.000+02:00,2018-02-06T19:08:00.000+02:00,4.0,162,Midtown East,Manhattan,142,Lincoln Square East,Manhattan,false,1.43,13.0,6.6,10.0,2.36,23.599999999999998,14.16,6.993006993006993,18,3,2,2018,weekday,evening_rush,1,1
1,2018-03-21T07:51:00.000+02:00,2018-03-21T07:57:00.000+02:00,1.0,226,Sunnyside,Queens,260,Woodside,Queens,false,0.9,6.0,9.0,6.0,1.35,22.5,8.15,6.666666666666666,7,4,3,2018,weekday,morning_rush,1,1
1,2018-07-07T03:48:00.000+02:00,2018-07-07T04:13:00.000+02:00,1.0,148,Lower East Side,Manhattan,258,Woodhaven,Queens,true,14.6,25.0,35.04,39.5,8.15,20.632911392405067,48.949999999999996,2.7054794520547945,3,7,7,2018,weekend,night,1,1
2,2018-01-07T17:20:00.000+02:00,2018-01-07T17:40:00.000+02:00,1.0,148,Lower East Side,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,2.9,20.0,8.700000000000001,14.5,5.0,34.48275862068966,20.3,5.0,17,1,1,2018,weekend,evening_rush,1,1
2,2018-04-14T21:36:00.000+02:00,2018-04-14T21:43:00.000+02:00,3.0,163,Midtown North,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,1.44,7.0,12.342857142857142,7.0,0.0,0.0,8.3,4.861111111111112,21,7,4,2018,weekend,night,2,1
1,2018-07-06T17:39:00.000+02:00,2018-07-06T17:45:00.000+02:00,1.0,148,Lower East Side,Manhattan,114,Greenwich Village South,Manhattan,false,0.6,6.0,5.999999999999999,5.5,0.0,0.0,7.3,9.166666666666668,17,6,7,2018,weekday,evening_rush,2,1
1,2018-08-25T17:15:00.000+02:00,2018-08-25T17:25:00.000+02:00,2.0,90,Flatiron,Manhattan,113,Greenwich Village North,Manhattan,false,1.1,10.0,6.6000000000000005,8.0,0.0,0.0,8.8,7.2727272727272725,17,7,8,2018,weekend,evening_rush,2,1
1,2018-09-28T21:49:00.000+02:00,2018-09-28T22:06:00.000+02:00,1.0,164,Midtown South,Manhattan,13,Battery Park City,Manhattan,false,3.6,17.0,12.705882352941178,15.0,0.0,0.0,16.3,4.166666666666667,21,6,9,2018,weekday,night,3,1
2,2018-01-19T16:40:00.000+02:00,2018-01-19T16:43:00.000+02:00,1.0,151,Manhattan Valley,Manhattan,166,Morningside Heights,Manhattan,false,0.43,3.0,8.6,4.0,0.0,0.0,5.8,9.30232558139535,16,6,1,2018,weekday,evening_rush,1,1
2,2018-11-06T20:12:00.000+02:00,2018-11-06T20:25:00.000+02:00,1.0,230,Times Sq/Theatre District,Manhattan,163,Midtown North,Manhattan,false,1.24,13.0,5.723076923076923,9.5,2.7,28.421052631578945,13.5,7.661290322580645,20,3,11,2018,weekday,night,1,1
1,2018-06-28T06:47:00.000+02:00,2018-06-28T06:55:00.000+02:00,1.0,142,Lincoln Square East,Manhattan,161,Midtown Center,Manhattan,false,1.1,8.0,8.25,7.0,1.55,22.142857142857146,9.350000000000001,6.363636363636363,6,5,6,2018,weekday,morning_rush,1,1
2,2018-04-15T03:55:00.000+02:00,2018-04-15T04:01:00.000+02:00,1.0,164,Midtown South,Manhattan,229,Sutton Place/Turtle Bay North,Manhattan,false,1.16,6.0,11.599999999999998,6.5,1.56,24.000000000000004,9.360000000000001,5.603448275862069,3,1,4,2018,weekend,night,1,1
1,2018-12-04T10:09:00.000+02:00,2018-12-04T10:32:00.000+02:00,1.0,170,Murray Hill,Manhattan,87,Financial District North,Manhattan,false,4.4,23.0,11.478260869565217,18.0,3.75,20.833333333333336,22.55,4.090909090909091,10,3,12,2018,weekday,midday,1,1
2,2018-05-16T15:56:00.000+02:00,2018-05-16T16:21:00.000+02:00,1.0,143,Lincoln Square West,Manhattan,141,Lenox Hill West,Manhattan,false,1.95,25.0,4.68,15.5,0.0,0.0,16.3,7.948717948717949,15,4,5,2018,weekday,midday,2,1
1,2018-02-09T08:37:00.000+02:00,2018-02-09T08:56:00.000+02:00,1.0,4,Alphabet City,Manhattan,17,Bedford,Brooklyn,true,3.8,19.0,12.0,16.5,2.0,12.121212121212121,19.3,4.342105263157895,8,6,2,2018,weekday,morning_rush,1,1
2,2018-07-23T18:25:00.000+02:00,2018-07-23T18:29:00.000+02:00,3.0,236,Upper East Side North,Manhattan,262,Yorkville East,Manhattan,false,0.7,4.0,10.5,5.0,1.0,20.0,7.8,7.142857142857143,18,2,7,2018,weekday,evening_rush,1,1
1,2018-07-21T23:11:00.000+02:00,2018-07-21T23:26:00.000+02:00,2.0,143,Lincoln Square West,Manhattan,48,Clinton East,Manhattan,false,1.4,15.0,5.6,10.0,2.0,20.0,13.3,7.142857142857143,23,7,7,2018,weekend,night,1,1
1,2018-03-04T10:56:00.000+02:00,2018-03-04T11:40:00.000+02:00,1.0,138,LaGuardia Airport,Queens,113,Greenwich Village North,Manhattan,true,10.2,44.0,13.909090909090908,38.0,11.6,30.526315789473685,50.4,3.7254901960784315,10,1,3,2018,weekend,midday,1,1
2,2018-02-08T19:08:00.000+02:00,2018-02-08T19:15:00.000+02:00,2.0,141,Lenox Hill West,Manhattan,229,Sutton Place/Turtle Bay North,Manhattan,false,0.94,7.0,8.057142857142857,6.5,1.66,25.538461538461537,9.96,6.914893617021277,19,5,2,2018,weekday,evening_rush,1,1
2,2018-03-10T20:03:00.000+02:00,2018-03-11T19:57:00.000+02:00,1.0,87,Financial District North,Manhattan,233,UN/Turtle Bay South,Manhattan,false,4.69,1434.0,0.196234309623431,17.5,3.76,21.485714285714288,22.56,3.731343283582089,20,7,3,2018,weekend,night,1,1
1,2018-10-15T20:28:00.000+02:00,2018-10-15T20:58:00.000+02:00,1.0,114,Greenwich Village South,Manhattan,225,Stuyvesant Heights,Brooklyn,true,5.8,30.0,11.6,24.5,0.0,0.0,25.8,4.224137931034483,20,2,10,2018,weekday,night,2,1
1,2018-06-04T03:22:00.000+02:00,2018-06-04T03:42:00.000+02:00,4.0,164,Midtown South,Manhattan,138,LaGuardia Airport,Queens,true,8.9,20.0,26.700000000000003,26.5,0.0,0.0,33.559999999999995,2.9775280898876404,3,2,6,2018,weekday,night,2,1
2,2018-01-26T21:12:00.000+02:00,2018-01-26T21:41:00.000+02:00,3.0,138,LaGuardia Airport,Queens,65,Downtown Brooklyn/MetroTech,Brooklyn,true,10.54,29.0,21.806896551724137,33.0,6.86,20.78787878787879,41.16,3.1309297912713476,21,6,1,2018,weekday,night,1,1
2,2018-06-05T14:34:00.000+02:00,2018-06-05T15:31:00.000+02:00,1.0,132,JFK Airport,Queens,13,Battery Park City,Manhattan,true,28.23,57.0,29.71578947368421,52.0,11.71,22.519230769230774,70.27000000000001,1.8420120439249026,14,3,6,2018,weekday,midday,1,2
2,2018-01-24T23:01:00.000+02:00,2018-01-24T23:29:00.000+02:00,1.0,132,JFK Airport,Queens,41,Central Harlem,Manhattan,true,18.05,28.0,38.67857142857143,52.0,0.0,0.0,58.559999999999995,2.880886426592798,23,4,1,2018,weekday,night,2,2
1,2018-08-30T09:35:00.000+02:00,2018-08-30T09:40:00.000+02:00,1.0,140,Lenox Hill East,Manhattan,263,Yorkville West,Manhattan,false,0.7,5.0,8.4,5.5,0.0,0.0,6.3,7.857142857142858,9,5,8,2018,weekday,morning_rush,2,1
2,2018-09-13T16:15:00.000+02:00,2018-09-13T16:46:00.000+02:00,2.0,162,Midtown East,Manhattan,140,Lenox Hill East,Manhattan,false,1.29,31.0,2.496774193548387,18.5,0.0,0.0,20.3,14.341085271317828,16,5,9,2018,weekday,evening_rush,2,1
2,2018-02-05T07:25:00.000+02:00,2018-02-05T07:51:00.000+02:00,1.0,229,Sutton Place/Turtle Bay North,Manhattan,116,Hamilton Heights,Manhattan,false,5.38,26.0,12.415384615384614,21.0,0.0,0.0,21.8,3.903345724907063,7,2,2,2018,weekday,morning_rush,2,1
2,2018-04-26T06:39:00.000+02:00,2018-04-26T07:29:00.000+02:00,5.0,130,Jamaica,Queens,229,Sutton Place/Turtle Bay North,Manhattan,true,17.63,50.0,21.156,52.0,0.0,0.0,58.559999999999995,2.949517867271696,6,5,4,2018,weekday,morning_rush,2,2
2,2018-10-25T20:12:00.000+02:00,2018-10-25T20:38:00.000+02:00,1.0,264,,,264,,,false,3.28,26.0,7.569230769230768,17.5,4.7,26.857142857142858,23.5,5.335365853658537,20,5,10,2018,weekday,night,1,1
1,2018-08-28T18:54:00.000+02:00,2018-08-28T19:05:00.000+02:00,1.0,141,Lenox Hill West,Manhattan,161,Midtown Center,Manhattan,false,1.6,11.0,8.727272727272728,9.0,0.0,0.0,10.8,5.625,18,3,8,2018,weekday,evening_rush,2,1
